stopID,entryUpdateTime,stopTime,stopDuration,stopInResponseToCFS,street,intersection,PID,perceivedRace,perceivedDisability,perceivedLimitedEnglish,perceivedAge,perceivedGender,perceivedLgbt,genderNonconforming,contrabandOrEvidenceDiscovered,actionTakens,personSearchGiven,propertySearchGiven,basisForSearch,basisForSearchExplanation,reasonForStop,reasonForStopDetail,reasonForStopExplanation,resultOfStop
6172,4/4/2023 8:44,4/4/2023 8:37,6,FALSE,MIRAMONTE,EDGEWOOD,1, Asian, None,TRUE,60,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation," DRIVER, WHO DOESN'T SPEAK ENGLISH AND HAD A CHINESE DRIVER'S LICENSE, FAILED TO PAY ATTENTION TO THE 3 NO RIGHT TURN SIGNS ON MIRAMONTE AT EDGEWOOD.", Warning (verbal or written)
6173,4/4/2023 9:31,4/4/2023 9:09,20,FALSE,SPRINGER,COVINGTON,1, White, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER WAS LOOKING DOWN AND ON HER CELL PHONE WHILE PULLING UP TO THE INTERSECTION OF SPRINGER AND COVINGTON.  SHE FAILED TO YIELD TO MY LIGHTS/SIREN STOPPING IN THE LEFT LANE AND NOT FOLLOWING VERBAL COMMANDS.  DRIVER WAS CITED FOR CVC 23123., Citation for infraction
6174,4/4/2023 10:30,4/4/2023 10:19,10,FALSE,FOOTHILL EXPRESSWAY,SPRINGER,1, White, None,FALSE,58,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation," VEHICLE WAS EXPIRED SINCE 11-2022, NOTHING IN PROGRESS AND NO FEES PAID.", Citation for infraction
6175,4/4/2023 12:06,4/4/2023 11:50,10,FALSE,Shelby ,Cuesta ,1, White, None,FALSE,25,Male,Yes,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Manipulating cell phone while driving motor vehicle, Citation for infraction; Warning (verbal or written)
6176,4/4/2023 12:28,4/4/2023 12:13,12,FALSE,FOOTHILL EXPRESSWAY,MAGDALENA,1, Asian, None,TRUE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation," DRIVER WAS DRIVING EAST ON FOOTHILL APPROACHING MAGDALENA AND WAS SWERVING IN THE #1 LANE.  I GOT NEXT TO PASSENGER SIDE OF THE VEHICLE AND CLEARLY SAW THE DRIVER ON HIS CELLPHONE AND NOT LOOKING AT THE ROADWAY, HE WAS CITED FOR CVC 23123(A).", Citation for infraction
6177,4/4/2023 20:10,4/4/2023 20:09,5,FALSE,FOOTHILL EXPRESSWAY,LOYOLA BRIDGE,1, White, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER CITED AND RELEASED, Citation for infraction
6178,4/5/2023 7:30,4/5/2023 7:28,5,FALSE,foothill expressway,loyola,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, fail obey traffic sign, Warning (verbal or written)
6179,4/5/2023 7:36,4/5/2023 7:35,5,FALSE,foothill expressway,springer,1, White, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, unsafe speed 60+ in 45, Warning (verbal or written)
6180,4/5/2023 9:23,4/5/2023 9:22,5,FALSE,foothill ,loyola,1, Middle Eastern or South Asian, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg, Warning (verbal or written)
6181,4/6/2023 1:04,4/6/2023 0:30,10,FALSE,FALLEN LEAF,FREMONT,1, Asian, None,FALSE,70,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, HEADLIGHT OUT, Citation for infraction
6182,4/6/2023 1:08,4/5/2023 23:05,10,FALSE,MAGDALENA,FOOTHILL,1, White, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, 3RD BRAKE LIGHT AND LICENSE PLATE LAMPS OUT, Citation for infraction
6183,4/6/2023 1:13,4/5/2023 19:51,5,FALSE,FOOTHILL,EL MONTE,1, White, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", EXPIRED 09/22, Warning (verbal or written)
6184,4/6/2023 8:14,4/6/2023 8:08,2,FALSE,Grant Road,,1, White, None,FALSE,70,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 35 mph in a 15 mph zone, Warning (verbal or written)
6185,4/6/2023 8:34,4/6/2023 8:29,2,FALSE,Foothill Expressway ,Homestead Road,1, Hispanic/Latino/a, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, No front plate, Warning (verbal or written)
6186,4/6/2023 13:27,4/6/2023 13:25,2,FALSE,San antonio,Main,1, White, None,FALSE,75,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Ped in crosswalk, Warning (verbal or written)
6187,4/6/2023 13:31,4/5/2023 16:40,5,FALSE,Almond,,1, Middle Eastern or South Asian, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Sudden stop, Warning (verbal or written)
6188,4/6/2023 15:18,4/6/2023 15:17,5,FALSE,FREMONT,MARIMONTE,1, Hispanic/Latino/a, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", EXP REG, Warning (verbal or written)
6189,4/7/2023 8:36,4/6/2023 18:32,60,TRUE,S San antonio,,1, White, None,FALSE,80,Male,No,FALSE, None, Asked for consent to search person; Handcuffed or flex cuffed; Patrol car detention; Search of person was conducted, true,, Consent given; Incident to arrest; Officer Safety/safety of others, Searched incident to arrest and with consent; Searched incident to arrest and with consent; Searched incident to arrest and with consent, Knowledge of outstanding arrest warrant/wanted person, , Known to have 3 bench warrants, Custodial Arrest pursuant to outstanding warrant
6190,4/7/2023 13:41,4/7/2023 13:30,10,FALSE,FOOTHILL EXPRESSWAY,SPRINGER ROAD,1, Asian, None,FALSE,70,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER WAS SWERVING AND ACTIVELY USING HIS PHONE WHILE DRIVING EASTBOUND ON FOOTHILL EXPRESSWAY., Citation for infraction
6191,4/7/2023 15:38,4/7/2023 15:33,4,FALSE,EL MONTE,CLARK,1, Asian, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation," THE DRIVER SLOWED HER VEHICLE TO ABOUT 5-10MPH, BT NEVER MADE A COMPLETE STOP AT THE INTERSECTION.  SHE WAS WARNED FOR CVC 21453A.", Warning (verbal or written)
6192,4/8/2023 5:49,4/7/2023 17:15,10,FALSE,FIRST STREET,,1, Black/African American, None,FALSE,25,Female,No,FALSE, None, None,,,, , Investigation to determine whether the person was truant, , CONTACTED SUBJECT IN BASEMENT OF 1 FIRST STREET.  SHE WAS ADMONISHED FOR TRESSPASSING PER THE REQUEST OF THE PROPERTY MANAGER/OWNER.  SHE HAD NO OTHER WANTS/WARRANTS., Warning (verbal or written)
6193,4/8/2023 10:45,4/8/2023 8:35,12,FALSE,Truman Ave,Fremont Ave,1, Hispanic/Latino/a, None,TRUE,40,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Observed vehicle with expired registration from 2021. Stopped and identified. Driver has expired license with invalid address. Driver cited and released, Citation for infraction
6194,4/8/2023 13:27,4/8/2023 13:15,8,FALSE,university,el monte,1, White, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, made right on red.  three no right on red signs posted, Warning (verbal or written)
6195,4/8/2023 16:05,4/8/2023 15:54,6,FALSE,FIRST ST,,1, White, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", REGISTRATION EXPIRED 08/2022.  VEHICLE HAD 2021 TAG.  R/O DID NOT UPDATE HER ADDRESS W/ DMV.  R/O NOT DRIVING THE VEHICLE, Warning (verbal or written); Warning (verbal or written)
6196,4/9/2023 0:01,4/8/2023 20:05,10,FALSE,Vineyard ,Foothill expressway,1, White, None,FALSE,20,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Speeding, Citation for infraction; Citation for infraction
6197,4/9/2023 0:02,4/8/2023 20:20,10,FALSE,Runnymead,Dartmouth,1, Asian, None,FALSE,53,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Speeding, Citation for infraction
6198,4/9/2023 1:30,4/9/2023 1:27,7,FALSE,FOOTHILL EXPRESSWAY,MAGDALENA,1, Hispanic/Latino/a, None,FALSE,18,Male,No,FALSE, Weapon(s) other than a firearm, Person removed from vehicle by order,,,, , Traffic Violation, Moving Violation, DRIVER CITED WITH CRIMINAL CITATION AND RELEASED, In-field cite and release
6199,4/10/2023 8:54,4/10/2023 8:53,10,FALSE,foothill,homestead,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, stop lights, Citation for infraction
6200,4/10/2023 9:10,4/10/2023 9:09,5,FALSE,san antonio,hillview,1, Middle Eastern or South Asian, None,FALSE,35,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, speed, Warning (verbal or written)
6201,4/10/2023 9:47,4/10/2023 9:47,10,FALSE,el monte,foothill,1, White, None,FALSE,20,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg, Warning (verbal or written)
6202,4/10/2023 10:11,4/10/2023 10:10,10,FALSE,foothill,st joseph,1, Pacific Islander; White, None,FALSE,20,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, unsafe lane change, Warning (verbal or written)
6203,4/10/2023 10:33,4/10/2023 10:31,5,FALSE,ECR,Los altos ave,1, Black/African American, None,FALSE,60,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, unsafe lane change, Warning (verbal or written)
6204,4/10/2023 12:31,4/10/2023 12:30,5,FALSE,san antonio,edith,1, Hispanic/Latino/a, None,FALSE,36,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", expired reg, Warning (verbal or written)
6205,4/10/2023 15:27,4/10/2023 15:24,5,FALSE,ecr,shoreline,1, Hispanic/Latino/a, None,FALSE,30,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg, Warning (verbal or written)
6206,4/10/2023 20:10,4/10/2023 20:08,10,FALSE,covington,miramonte,1, White, None,FALSE,70,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, rolled through intersection immediately following vehicle in front of his., Citation for infraction
6207,4/10/2023 21:34,4/10/2023 21:33,7,FALSE,El Camino real,San antonio,1, Middle Eastern or South Asian, None,TRUE,50,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Expired registration, Warning (verbal or written)
6208,4/10/2023 21:47,4/10/2023 21:34,2,FALSE,Foothill,Aradtradero,1, White, None,FALSE,60,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 60 in a 45, Warning (verbal or written)
6209,4/10/2023 22:06,4/10/2023 21:30,3,FALSE,angela, gordon,1, White, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, unable to read state on top of rear plate, No Action
6210,4/11/2023 2:35,4/11/2023 2:32,10,FALSE,Homestead,Foothill ,1, White," Intellectual or developmental disability, including dementia",FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Ran red light, Warning (verbal or written); Warning (verbal or written)
6211,4/11/2023 7:15,4/10/2023 8:26,3,FALSE,Granger ,At Joseph ,1, Asian, None,FALSE,50,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Vehicle blocked crosswalk for peds, No Action
6212,4/11/2023 7:52,4/11/2023 7:51,5,FALSE,foothill,spriinger,1, Asian, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg, Warning (verbal or written)
6213,4/11/2023 8:03,4/11/2023 8:02,5,FALSE,foothill,springer,1, Asian, None,FALSE,50,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", no plate, Warning (verbal or written)
6214,4/11/2023 8:17,4/11/2023 8:00,8,FALSE,san antonio rd,cuesta,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, tail lights out, Citation for infraction
6215,4/11/2023 17:16,4/11/2023 17:14,5,FALSE,foothill,el monte,1, White, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, red light violation, Warning (verbal or written)
6216,4/12/2023 5:55,4/11/2023 22:28,30,FALSE,San Antonio ,Hillview ,1, White, Mental health condition,FALSE,55,Male,No,FALSE, Weapon(s) other than a firearm, Asked for consent to search property; Handcuffed or flex cuffed; Person removed from vehicle by order; Search of person was conducted; Search of property was conducted,, true, Consent given; Officer Safety/safety of others; Suspected weapons, Had a knife with him; Had a knife with him; Had a knife with him, Reasonable Suspicion; Reasonable Suspicion, Other Reasonable Suspicion of a crime; Carrying Suspicious Object, Suicidal attempt and threats; Suicidal attempt and threats, Psychiatric hold
6217,4/12/2023 11:07,4/12/2023 11:00,5,FALSE,Fremont ave ,A street,1, White, None,FALSE,55,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, turned left from a straight only lane, Warning (verbal or written)
6218,4/12/2023 13:12,4/12/2023 13:08,3,FALSE,SAN ANTONIO,ALVARADO,1, Black/African American, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, BALACK TESLA SUV JUST RECENTLY PURCHASED HAD NO LICENSE PLATES...DRIVER WAS WARNED., Warning (verbal or written)
6219,4/12/2023 15:56,4/12/2023 15:51,5,FALSE,SAN ANTONIO,LYELL,1, Asian, Mental health condition,FALSE,35,Female,Yes,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, VEHICLE WAS EXPIRED SINCE 9/2022...DRIVER HAS STAGE 4 CANCER AND HASN'T HAD THE OPPORTUNITY TO TAKE OF THEIR VEHICLE., Warning (verbal or written)
6220,4/13/2023 8:22,4/13/2023 8:13,10,FALSE,Fremont Ave,Fallen Leaf Ln.,1, White, None,FALSE,50,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver at 40 mph. Radar confirmed 43. Drivers identified. Warned and releases, Citation for infraction
6221,4/13/2023 9:37,4/13/2023 8:55,20,FALSE,Foothill Expressway ,Main Street,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Observed vehicle with expired registration. Stopped and identified driver via license. License suspended  unless employment driving. Issued DL 310 for service needed thru DMV, Warning (verbal or written)
6222,4/13/2023 14:15,4/13/2023 10:30,30,TRUE,el camino real,,1, White, None,FALSE,60,Male,No,FALSE, Drug Paraphernalia; Drugs/narcotics, Asked for consent to search person; Physical or Vehicle contact; Property was seized; Search of person was conducted; Search of property was conducted, true,, Condition of parole / probation/ PRCS / mandatory supervision; Consent given; Incident to arrest, subject was on searchable probation with two outstanding warrants; subject was on searchable probation with two outstanding warrants; subject was on searchable probation with two outstanding warrants, Reasonable Suspicion, Matched suspect description, subject was trespassing on private property in abandoned building, Custodial Arrest pursuant to outstanding warrant; In-field cite and release; In-field cite and release; Warning (verbal or written)
6223,4/13/2023 14:18,4/13/2023 9:17,3,FALSE,university,el monte,1, White, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, right turn made on red arrow.  three no right on red signs posted, Warning (verbal or written)
6224,4/13/2023 18:55,4/13/2023 18:52,3,FALSE,San Antonio ,Loucks,1, Hispanic/Latino/a, None,FALSE,22,Male,Yes,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Blocking the box, Warning (verbal or written)
6225,4/14/2023 10:39,4/14/2023 10:05,5,FALSE,FOOTHILL,EL MONTE,1, White, None,FALSE,70,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, SPEEDING, No Action
6226,4/14/2023 11:51,4/14/2023 11:25,10,FALSE,SAN ANTONIO RD,EL CAMINO,1, White, None,FALSE,65,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", EXP REG, Citation for infraction
6227,4/14/2023 15:21,4/14/2023 15:20,5,FALSE,el camino real,rengstorff,1, Black/African American, None,FALSE,30,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, cell phone, Warning (verbal or written)
6228,4/14/2023 16:00,4/14/2023 15:30,8,FALSE,El Monte ,Woodstock ,1, White, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, No right on red, Citation for infraction
6229,4/14/2023 16:37,4/14/2023 11:49,2,FALSE,FOOTHILL,SAR,1, Middle Eastern or South Asian, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, BASIC SPEED 55 IN 45, Warning (verbal or written)
6230,4/14/2023 19:55,4/14/2023 19:54,10,FALSE,foothill,arboretum,1, White, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, handheld phone while driving, Citation for infraction
6231,4/14/2023 21:04,4/14/2023 21:03,5,FALSE,hillview,san antonio,1, Hispanic/Latino/a, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg 10/22, Warning (verbal or written)
6232,4/15/2023 5:45,4/15/2023 3:26,90,FALSE,Austin,Middleton,1, Hispanic/Latino/a, None,TRUE,40,Male,No,FALSE, None, Handcuffed or flex cuffed; Patrol car detention; Search of person was conducted,,, Incident to arrest, Arrested for 459, Reasonable Suspicion, Officer witnessed commission of a crime, Exited fenced off construction site with flashlight, Custodial Arrest without warrant
6233,4/15/2023 8:26,4/15/2023 8:15,10,FALSE,SAN ANTONIO,ALVARADO,1, Asian, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, SPEEDING, Warning (verbal or written)
6234,4/15/2023 8:34,4/14/2023 9:00,30,FALSE,foothill,magdalena,1, White, None,FALSE,60,Female,No,FALSE, None, Handcuffed or flex cuffed; Patrol car detention; Person removed from vehicle by order; Search of person was conducted; Search of property was conducted; Vehicle impounded,,, Incident to arrest, arrested, Traffic Violation, Equipment Violation, exp reg, Custodial Arrest pursuant to outstanding warrant
6235,4/15/2023 9:04,4/15/2023 8:45,20,FALSE,ECR,RICH,1, Asian, None,FALSE,44,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 55 IN 35, Citation for infraction
6236,4/15/2023 13:33,4/15/2023 13:32,5,FALSE,grant ,south,1, Middle Eastern or South Asian, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, brake light, Warning (verbal or written)
6237,4/15/2023 14:02,4/15/2023 14:01,5,FALSE,san antonio,jordan,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, window tint, Warning (verbal or written)
6238,4/15/2023 14:31,4/15/2023 14:26,5,FALSE,ecr,shoreline,1, Black/African American, None,FALSE,25,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg, Warning (verbal or written)
6239,4/15/2023 14:33,4/15/2023 14:31,5,FALSE,ecr,ortega,1, White, None,FALSE,21,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg, Citation for infraction
6240,4/15/2023 14:50,4/15/2023 14:48,5,FALSE,ecr,los altos ave,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, brake light out, Warning (verbal or written)
6241,4/15/2023 15:08,4/15/2023 15:06,5,FALSE,ecr,distel,1, Asian, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, no tag on plate, Warning (verbal or written)
6242,4/15/2023 18:49,4/15/2023 18:48,5,FALSE,san antonio,,1, White, None,FALSE,18,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, hand held phone at stop light, Warning (verbal or written)
6243,4/15/2023 19:50,4/15/2023 5:45,4,FALSE,State,Main,1, Middle Eastern or South Asian, None,FALSE,65,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Made right on red light where it was prohibited, Warning (verbal or written)
6244,4/15/2023 20:21,4/15/2023 20:16,10,FALSE,El Camino Real,,1, Hispanic/Latino/a, None,FALSE,15,Male,No,FALSE, None, Curbside detention,,,, , Reasonable Suspicion, Other Reasonable Suspicion of a crime, Js in area with a lot of 594 smelled fresh paint and were 602 in fenced area, Warning (verbal or written)
6244,4/15/2023 20:21,4/15/2023 20:16,10,FALSE,El Camino Real,,2, Hispanic/Latino/a, None,FALSE,15,Male,No,FALSE, None, Asked for consent to search person; Curbside detention, true,,, , Reasonable Suspicion, Other Reasonable Suspicion of a crime," 2 Js in fenced area of property with a lot of 594, could smell fresh paint", Warning (verbal or written)
6245,4/15/2023 20:23,4/15/2023 20:22,10,FALSE,fallen leaf,jones,1, White, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, 3rd brake light, Warning (verbal or written)
6246,4/15/2023 21:01,4/15/2023 19:51,15,FALSE,El Camino real,Distel,1, Middle Eastern or South Asian, None,FALSE,65,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 47 in a 35, Citation for infraction
6247,4/15/2023 21:05,4/15/2023 21:04,2,FALSE,foothill,homestead,1, White, None,FALSE,70,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg, Warning (verbal or written)
6248,4/15/2023 21:32,4/15/2023 21:28,5,FALSE,deodara,arboretum,1, Black/African American, None,FALSE,16,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, running lights only, Warning (verbal or written); Warning (verbal or written)
6249,4/15/2023 23:15,4/15/2023 23:13,10,FALSE,foothill,arboretum,1, Middle Eastern or South Asian, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, handheld phone, Citation for infraction; Citation for infraction; Warning (verbal or written)
6250,4/16/2023 1:45,4/16/2023 1:44,5,FALSE,grant,miravalle,1, Hispanic/Latino/a, None,FALSE,21,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, 3rd brake light out, Warning (verbal or written)
6251,4/16/2023 5:43,4/16/2023 4:04,30,FALSE,springer,camellia,1, White, None,FALSE,40,Male,No,FALSE, Drug Paraphernalia; Drugs/narcotics; Suspected Stolen property, Handcuffed or flex cuffed; Patrol car detention; Person removed from vehicle by physical contact; Property was seized; Search of person was conducted; Search of property was conducted,,, Incident to arrest; Officer Safety/safety of others, fentanyl and for arrest; fentanyl and for arrest, Traffic Violation," Non-moving Violation, including Registration Violation", exp reg, In-field cite and release; In-field cite and release; In-field cite and release
6251,4/16/2023 5:43,4/16/2023 4:04,30,FALSE,springer,camellia,2, White, None,FALSE,18,Female,No,FALSE, Drug Paraphernalia; Drugs/narcotics; Suspected Stolen property, Handcuffed or flex cuffed; Patrol car detention; Person removed from vehicle by physical contact; Property was seized; Search of person was conducted; Search of property was conducted,,, Incident to arrest; Officer Safety/safety of others, fentanyl; fentanyl, Traffic Violation," Non-moving Violation, including Registration Violation", exp reg, In-field cite and release; In-field cite and release; In-field cite and release
6252,4/16/2023 7:43,4/16/2023 7:41,5,FALSE,ECR,jordan,1, Asian, None,FALSE,35,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg, Warning (verbal or written)
6253,4/16/2023 9:39,4/16/2023 9:37,5,FALSE,charleston,ECR,1, Middle Eastern or South Asian, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, ILLEGAL TURN, Warning (verbal or written)
6254,4/16/2023 9:49,4/16/2023 9:46,5,FALSE,ECR,CLARK,1, White, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, FAIL STOP RED, Warning (verbal or written)
6255,4/16/2023 11:12,4/16/2023 11:11,5,FALSE,foothill,arastadero,1, White, None,FALSE,70,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, unsafe speed, Warning (verbal or written)
6256,4/16/2023 13:20,4/16/2023 13:18,5,FALSE,magdalena,280,1, Middle Eastern or South Asian, None,FALSE,30,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, stop sign, Warning (verbal or written)
6257,4/16/2023 20:19,4/16/2023 20:17,10,TRUE,el camino real,,1, White, None,FALSE,60,Male,No,FALSE, None, Curbside detention,,,, , Reasonable Suspicion, Matched suspect description, yelling and throwing objects into roadway, Warning (verbal or written)
6258,4/17/2023 2:32,4/17/2023 2:31,2,FALSE,covington,filip,1, White, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, speeding, Warning (verbal or written)
6259,4/17/2023 8:04,4/17/2023 7:48,12,FALSE,MIRAMONTE,ALTOS OAKS,1, White, None,FALSE,42,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation," VEHICLE HAS A 2021 REGISTRATION STICKER, BUT WAS NOT UPDATED OR FIXED SINCE 08/2022.  DRIVER ALSO DID NOT HAVE REGISTRATION CARD IN THE VEHICLE EITHER.", Citation for infraction; Citation for infraction
6260,4/17/2023 8:09,4/17/2023 7:23,5,FALSE,grant,foothill,1, Middle Eastern or South Asian, None,FALSE,60,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, no plates, Warning (verbal or written)
6261,4/17/2023 9:06,4/17/2023 8:59,6,FALSE,SPRINGER,COVINGTON,1, White, None,FALSE,57,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER WAS ON THE PHONE WHEN HE ENTERED THE INTERSECTION OF SPRINGER-COVINGTON...HE IMMEDIATELY SET HIS PHONE DOWN AND APOLOGIZED...DRIVER WAS WARNED., Warning (verbal or written)
6262,4/17/2023 13:34,4/17/2023 13:27,5,FALSE,COVINGTON,MIRAMONTE,1, White, None,FALSE,70,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER WAS GOING AT LEAST 40-45MPH ON COVINGTON IN A 25MPH ZONE.  I WAS UNABLE TO PACE OR GET AN EXACT SPEED DUE TO TRAFFIC IN THE AREA.  DRIVER WAS WARNED FOR THE EXCESSIVE SPEED., Warning (verbal or written)
6263,4/17/2023 14:45,4/17/2023 14:35,6,FALSE,Foothill Exp,El Monte,1, Hispanic/Latino/a, None,FALSE,45,Male,Yes,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation"," Registration expired 08/2022. rip, fees deposited, veh needed smog", Warning (verbal or written)
6264,4/17/2023 15:09,4/17/2023 14:30,12,FALSE,El Camino Real,Monroe St,1, White, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver at visual speed 50mph west on El Camino. Radar confirmed 50 mph. Driver stopped and identified by California license. Cited and released, Citation for infraction
6265,4/17/2023 17:01,4/17/2023 16:22,12,FALSE,Cuesta Dr,S. Clark,1, White, None,FALSE,22,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver drive to the left of the doubled yellow lines on Cuesta Dr. Drive stopped and identified by California license. Driver cited and released, Citation for infraction
6266,4/17/2023 17:07,4/17/2023 16:54,10,FALSE,LOS ALTOS AVENUE,LOS ALTOS COURT,1, White, None,FALSE,80,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, VEHICLE WAS EXPIRED WITH NOTHING DONE SINCE 10-2021.  DRIVER MOVED SINCE THEN AND WAS PROVIDED A FIX IT TICKET FOR THE REGISTRATION TO ENSURE THE PAPERWORK GOES TO THE RIGHT PLACE., Citation for infraction
