stopID,entryUpdateTime,stopTime,stopDuration,stopInResponseToCFS,street,intersection,PID,perceivedRace,perceivedDisability,perceivedLimitedEnglish,perceivedAge,perceivedGender,perceivedLgbt,genderNonconforming,contrabandOrEvidenceDiscovered,actionTakens,personSearchGiven,propertySearchGiven,basisForSearch,basisForSearchExplanation,reasonForStop,reasonForStopDetail,reasonForStopExplanation,resultOfStop
4984,8/18/2022 9:18,8/18/2022 9:04,9,FALSE,Montebello oaks ,Fremont Ave ,1, Asian, None,FALSE,25,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 46mph in a 30mph zone, Citation for infraction
4985,8/18/2022 9:38,8/18/2022 9:37,8,FALSE,San antonio,My Hamilton ,1, Asian, None,FALSE,70,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, Two break lights out, Warning (verbal or written)
4986,8/18/2022 9:48,8/18/2022 9:38,5,FALSE,El Camino real ,Sherwood,1, White, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, Third break light out, Warning (verbal or written)
4987,8/18/2022 10:17,8/18/2022 10:14,10,FALSE,Los Altos ave,,1, White, None,FALSE,75,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, No plates, Warning (verbal or written); Warning (verbal or written)
4988,8/18/2022 10:18,8/18/2022 10:12,14,FALSE,Cuesta dr ,,1, Hispanic/Latino/a, None,FALSE,20,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Talking on cell phone while driving motor vehicle, Warning (verbal or written)
4989,8/18/2022 10:33,8/18/2022 10:32,3,FALSE,grant,eureka,1, Hispanic/Latino/a, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, obstructed plates, Warning (verbal or written)
4990,8/18/2022 10:58,8/18/2022 10:40,11,FALSE,University ,El Monte ,1, White, None,FALSE,50,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Right turn on red.   Three red arrows and three no right on red signs.  Pedestrian crossing in crosswalk, Citation for infraction; Warning (verbal or written); Warning (verbal or written)
4991,8/18/2022 11:28,8/18/2022 9:38,15,FALSE,Los Altos Ave,Yerba Santa,1, White, None,FALSE,28,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver fail to stop for posted stop sign at intersection. Driver stopped and warned. Driver address out of update compliance. Driver cited and released, Citation for infraction
4992,8/18/2022 11:31,8/18/2022 9:35,11,FALSE,Los Altos Ave,Becket Lane ,1, White, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation," Observed driver at visual speed 45mph in posted 25 zone. Radar with steady pitch confirmed 44mph. Driver stopped, cited and released", Citation for infraction
4993,8/18/2022 13:19,8/18/2022 13:16,10,FALSE,el monte,foothill,1, Hispanic/Latino/a, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, illehal tint, Warning (verbal or written); Warning (verbal or written)
4993,8/18/2022 13:19,8/18/2022 13:16,10,FALSE,el monte,foothill,2, Hispanic/Latino/a, None,FALSE,25,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, tint illegal, Warning (verbal or written); Warning (verbal or written)
4994,8/18/2022 14:52,8/18/2022 14:42,8,FALSE,Covington ,Thatcher ,1, White, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 41mph in 25mph zone, Citation for infraction
4995,8/18/2022 15:13,8/18/2022 15:11,5,FALSE,edith,san antonio,1, Hispanic/Latino/a, None,FALSE,65,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, talk on phone while driving, Citation for infraction
4996,8/18/2022 16:09,8/18/2022 15:40,12,FALSE,E Rose ,Covington ,1, White, None,FALSE,16,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 44mph in 25mph zone, Citation for infraction
4997,8/18/2022 16:45,8/18/2022 15:25,20,FALSE,Covington Rd,Haymann Pl,1, Middle Eastern or South Asian, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed vehicle blocking crosswalk for Blach jr high while pedestrians crossing the road. Driver identified. Cited and released, Citation for infraction
4998,8/18/2022 16:49,8/18/2022 15:46,30,FALSE,Covington Rd,Grant Rd,1, White, None,FALSE,70,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver visual speed 40mph. On Covington Rd Radar confirmed 41mph. Driver stopped after she collided with the center median. No collision report. Driver identified and cited, Citation for infraction
4999,8/19/2022 22:23,8/19/2022 22:22,2,FALSE,Almond,Frederick,1, Middle Eastern or South Asian, None,FALSE,19,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, Tail lights not on, Warning (verbal or written)
5000,8/19/2022 22:42,8/19/2022 22:33,7,FALSE,FOOTHILL,VINEYARD,1, White, None,FALSE,22,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, SUBJECT WAS DRIVING 65 IN A 45MPH ZONE THEY WERE WARNED FOR THE SPEEDING., Warning (verbal or written)
5001,8/20/2022 20:18,8/20/2022 20:17,11,FALSE,Foothill,Grant ,1, Asian, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 60 in a 45, Citation for infraction
5002,8/20/2022 20:47,8/20/2022 20:19,15,FALSE,EL MONTE,O'KEEFE,1, Middle Eastern or South Asian, None,FALSE,50,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, VEHICLE HAD LICENSE PLATE THAT RETURNED RECORD NOT ON FILE.  A VIN CHECK SHOWED THE VEHICLE WAS EXPIRED SINCE MARCH 2021 ON A DIFFERENT LICENSE PLATE.  DRIVER WAS CITED FOR CVC 4462B AND 4000A1., Citation for infraction; Citation for infraction
5003,8/20/2022 21:42,8/20/2022 20:18,6,FALSE,Foothill,Arboretum ,1, Hispanic/Latino/a, None,TRUE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Made left turn from opposing lane of traffic, Warning (verbal or written)
5004,8/21/2022 0:29,8/21/2022 0:27,13,FALSE,El monte,Covington,1, White, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Ran red light, Citation for infraction
5005,8/21/2022 11:04,8/21/2022 6:31,5,FALSE,foothill expr,springer,1, Asian, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 60 on foothill, Warning (verbal or written)
5006,8/21/2022 13:52,8/21/2022 13:51,15,FALSE,springer,fremont,1, White, None,FALSE,45,Female,No,FALSE, None, Curbside detention; Person removed from vehicle by order; Search of person was conducted; Search of property was conducted,,, Condition of parole / probation/ PRCS / mandatory supervision, , Traffic Violation, Moving Violation, speed 57 on foothill, Warning (verbal or written)
5007,8/21/2022 14:52,8/21/2022 13:52,30,FALSE,homestead,,1, White, None,FALSE,40,Female,Yes,FALSE, Firearm(s), Asked for consent to search person; Asked for consent to search property, true, true,, , Reasonable Suspicion, Other Reasonable Suspicion of a crime, self reported accidental discharge of firearm, Warning (verbal or written)
5008,8/21/2022 22:00,8/21/2022 21:55,3,FALSE,Fremont,Miramonte,1, Middle Eastern or South Asian, None,FALSE,28,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, Headlamp, Warning (verbal or written)
5009,8/22/2022 3:24,8/22/2022 2:18,7,FALSE,Almond,El monte,1, Asian, None,TRUE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Stop sign, Warning (verbal or written)
5010,8/22/2022 18:36,8/22/2022 18:00,35,FALSE,ecr,,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, Drug Paraphernalia; Drugs/narcotics, Handcuffed or flex cuffed; Patrol car detention; Property was seized; Search of person was conducted; Search of property was conducted,,, Condition of parole / probation/ PRCS / mandatory supervision; Incident to arrest, probation and warrant; probation and warrant, Known to be on Parole / Probation / PRCS / Mandatory Supervision, , probationer, Custodial Arrest pursuant to outstanding warrant; Custodial Arrest without warrant; Custodial Arrest without warrant; Custodial Arrest without warrant; Custodial Arrest without warrant
5011,8/22/2022 18:38,8/22/2022 12:55,35,FALSE,san antonio,,1, White, None,FALSE,55,Male,No,FALSE, None, Handcuffed or flex cuffed; Patrol car detention; Search of person was conducted; Search of property was conducted,,, Incident to arrest, trespass, Reasonable Suspicion, Matched suspect description, inside residence for rent, Custodial Arrest without warrant; Custodial Arrest without warrant; Custodial Arrest without warrant
5012,8/22/2022 20:17,8/22/2022 20:09,6,FALSE,Springer,Berry,1, White, None,FALSE,50,Male,Yes,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Red light, Warning (verbal or written)
5013,8/23/2022 7:20,8/22/2022 12:00,5,FALSE,San antonio,Almond,1, White, None,FALSE,60,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Drove through red light after stopping, Warning (verbal or written)
5014,8/23/2022 9:11,8/23/2022 8:50,11,FALSE,Sherwood ,San Antonio ,1, Asian, Speech impairment or limited use of language,TRUE,65,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 56mph in a 35mph zone, Citation for infraction
5015,8/23/2022 13:45,8/23/2022 13:19,11,FALSE,Cuesta drive ,,1, White, None,FALSE,20,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Driver failed to come to a complete stop at or before the limit line.  Appx speed 10mph, Citation for infraction
5016,8/23/2022 13:46,8/23/2022 13:35,5,FALSE,Cuesta driver ,,1, White, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Talking on cell phone while driving motor vehicle, Warning (verbal or written)
5017,8/23/2022 14:51,8/23/2022 14:32,15,FALSE,Grant ,Altamead ,1, Hispanic/Latino/a, None,FALSE,20,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 41mph in 25mph zone; did not stop at red circular light at Covington onto southbound grant, Citation for infraction; Citation for infraction
5018,8/23/2022 15:35,8/23/2022 15:20,14,FALSE,Covington ,,1, Middle Eastern or South Asian, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Failed to yield to a pedestrian in a marked crosswalk ( school zone), Citation for infraction
5019,8/24/2022 12:55,8/24/2022 12:40,5,FALSE,Foothill Expressway ,El Monte ,1, Hispanic/Latino/a, None,TRUE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, No working tail lamps, Warning (verbal or written)
5020,8/24/2022 16:19,8/24/2022 9:00,15,FALSE,Almond Ave,Valencia dr,1, Hispanic/Latino/a, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver at  visual 30 mph. Passed me with cell phone in hand. Stopped. Identified. Cited and released, Citation for infraction
5021,8/25/2022 8:40,8/25/2022 8:25,11,FALSE,Berry ,Springer ,1, Middle Eastern or South Asian, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Passed stopped traffic on the right via shoulder, Citation for infraction
5022,8/25/2022 12:39,8/25/2022 8:32,12,FALSE,Berry Ave,Alvina Ct,1, Asian, None,FALSE,30,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver east on Berry Ave and Alvina Ct. visual 30mph. Radar confirmed 31 in posted 15 zone. Driver identified by Ca. License. Cited and released ., Citation for infraction
5023,8/25/2022 12:50,8/25/2022 8:48,12,FALSE,Miramonte Ave,Altos Oaks Dr,1, Middle Eastern or South Asian, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver drive to left of double yellow lines past (approx 3 vehicles) to make left onto Altos Oaks. Driver identified. Cited and released, Citation for infraction
5024,8/25/2022 13:41,8/25/2022 13:39,5,FALSE,foothill,springer,1, White, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, cracked winshield, Warning (verbal or written)
5025,8/25/2022 20:30,8/25/2022 20:28,2,FALSE,San Antonio ,Alvarado ,1, Hispanic/Latino/a, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, No tail lights active, Warning (verbal or written)
5026,8/25/2022 23:25,8/25/2022 23:24,10,FALSE,El monte,Covington,1, Middle Eastern or South Asian, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Ran red light, Citation for infraction
5027,8/26/2022 9:16,8/26/2022 9:14,5,FALSE,first,main,1, Black/African American, None,FALSE,60,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, excess speed foothill 60mph, Warning (verbal or written)
5028,8/26/2022 10:12,8/26/2022 9:54,15,FALSE,el monte ave,,1, White, None,FALSE,45,Male,No,FALSE, None, Asked for consent to search property; Curbside detention; Handcuffed or flex cuffed; Search of person was conducted; Search of property was conducted,, true, Consent given; Officer Safety/safety of others, OUTSTANDING ARREST WARRANT; OUTSTANDING ARREST WARRANT, Knowledge of outstanding arrest warrant/wanted person, , I WAS AWARE HE HAD AN OUTSTANDING MISD WARRANT, In-field cite and release
5029,8/26/2022 16:42,8/26/2022 16:40,10,FALSE,san antonio,parsons,1, Hispanic/Latino/a, Speech impairment or limited use of language,FALSE,50,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, red light at almond, Citation for infraction
5029,8/26/2022 16:42,8/26/2022 16:40,10,FALSE,san antonio,parsons,2, White, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, red light at almond, Citation for infraction
5030,8/26/2022 16:59,8/26/2022 16:42,10,FALSE,el monte,paco,1, White, Speech impairment or limited use of language,FALSE,60,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, fail to stop el monte at s clark, Warning (verbal or written)
5031,8/26/2022 17:35,8/26/2022 17:34,7,FALSE,el monte,,1, White, None,FALSE,17,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, texting, Citation for infraction
5032,8/26/2022 17:52,8/26/2022 17:22,10,FALSE,Foothill,Springer,1, Asian, None,FALSE,27,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Using phone while driving, Citation for infraction
5033,8/27/2022 5:27,8/26/2022 21:51,10,FALSE,Jardin,Verano,1, White, None,FALSE,16,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Speeding, Citation for infraction
5034,8/27/2022 9:34,8/27/2022 9:33,5,FALSE,sherwood,san antonio,1, Asian, None,FALSE,65,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, right brake light, Warning (verbal or written)
5035,8/27/2022 13:29,8/27/2022 13:28,5,FALSE,fremont,newcastle,1, White, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, speeding on grant and fremont, Warning (verbal or written)
5036,8/27/2022 13:32,8/27/2022 11:00,37,FALSE,homestead,fallen leaf,1, White, Mental health condition,FALSE,27,Female,No,FALSE, None, Asked for consent to search person; Asked for consent to search property; Handcuffed or flex cuffed; Patrol car detention; Search of person was conducted; Search of property was conducted, true, true, Consent given; Officer Safety/safety of others, 5150 WI search prior to transporting to mental health facility; 5150 WI search prior to transporting to mental health facility, Reasonable Suspicion, Matched suspect description, 5150 WI mental health suicide threats, Psychiatric hold
5037,8/27/2022 13:52,8/27/2022 13:40,10,FALSE,Springer ,El monte,1, White, None,FALSE,80,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Parked on sidewalk, Warning (verbal or written)
5038,8/27/2022 13:54,8/27/2022 13:06,10,FALSE,El Camino real,,1, Asian, None,FALSE,28,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Expired reg, Warning (verbal or written)
5039,8/27/2022 17:26,8/27/2022 17:25,15,FALSE,El monte,University ,1, Asian, None,TRUE,60,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Hand held phone while driving, Warning (verbal or written); Warning (verbal or written)
5040,8/27/2022 17:31,8/27/2022 15:02,5,FALSE,Foothill expressway ,Arboretum ,1, White, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Paced at 58 mph in 45 zone, Warning (verbal or written)
5041,8/28/2022 8:41,8/28/2022 8:40,5,FALSE,el camino,ortega,1, Hispanic/Latino/a, Speech impairment or limited use of language,TRUE,45,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp 8/22/22, Warning (verbal or written)
5042,8/28/2022 8:48,8/28/2022 8:44,5,FALSE,Loyola drive,,1, Asian, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", No month or year tab displayed, Warning (verbal or written); Warning (verbal or written)
5043,8/28/2022 9:02,8/28/2022 9:01,5,FALSE,Grant,Oak,1, White, None,FALSE,60,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, Third brake light out, Warning (verbal or written)
5044,8/28/2022 9:33,8/28/2022 9:32,10,FALSE,los altos avenue,surrey place,1, Middle Eastern or South Asian, None,FALSE,20,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, not hands free holding phone/talking manipulating phone while driving, Citation for infraction
5045,8/29/2022 9:44,8/29/2022 9:43,10,FALSE,Foothill ,Springer ,1, Hispanic/Latino/a, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Unsafe speed, Warning (verbal or written)
5046,8/29/2022 10:03,8/29/2022 10:02,5,FALSE,Foothill ,Main,1, Asian, None,FALSE,35,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Fail yield, Warning (verbal or written)
5047,8/29/2022 10:11,8/29/2022 10:10,5,FALSE,El Monte ,Foothill,1, Hispanic/Latino/a; White, None,FALSE,35,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Red arrow, Warning (verbal or written)
5048,8/29/2022 11:16,8/29/2022 10:20,5,FALSE,University ,El Monte ,1, White, None,FALSE,65,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Made a right turn on red arrow.  Three red arrows and three no right on red signs posted, Warning (verbal or written)
5049,8/29/2022 11:17,8/29/2022 11:00,9,FALSE,El Monte ,University ,1, Hispanic/Latino/a, None,FALSE,60,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Talking on cell phone while driving motor vehicle, Citation for infraction
5050,8/29/2022 14:35,8/29/2022 14:26,8,FALSE,Truman ,Fremont ,1, White, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 42mph in 25mph zone, Citation for infraction
5051,8/29/2022 15:25,8/29/2022 15:05,8,FALSE,Grant,Foothill,1, White, None,FALSE,20,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 62 in a 45, Citation for infraction
5052,8/29/2022 15:33,8/29/2022 15:20,11,FALSE,Covington ,,1, Asian, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Failed to yield to pedestrians in a marked crosswalk in front of a school, Citation for infraction
5053,8/29/2022 16:00,8/29/2022 15:59,5,FALSE,Foothill,Speinger,1, Asian, None,FALSE,50,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Cellphone in hand, Citation for infraction
5054,8/29/2022 16:09,8/29/2022 16:00,8,FALSE,Foothill Expwy ,Grant rd,1, Asian, None,TRUE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 60 in 45, Citation for infraction
5055,8/30/2022 7:59,8/30/2022 7:58,5,FALSE,foothill,homestead,1, White, None,FALSE,70,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, cellphone, Warning (verbal or written)
5056,8/30/2022 9:10,8/30/2022 9:09,5,FALSE,foothill,elmonte,1, Middle Eastern or South Asian, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, red arrow, Warning (verbal or written)
5057,8/30/2022 9:31,8/30/2022 9:15,10,FALSE,Parsons ,San Antonio ,1, Asian, Speech impairment or limited use of language,TRUE,65,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Talking on cell phone while driving motor vehicle, Citation for infraction
5058,8/30/2022 14:06,8/30/2022 8:48,12,FALSE,Los Altos Ave,Pine Lane,1, White, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver at visual speed 40 mph in posted 25 zone. Radar confirmed 43mph NB at LA Ave. driver stopped and identified by license. Cited and released, Citation for infraction
5059,8/30/2022 15:39,8/30/2022 15:37,5,FALSE,san antonio ,,1, Hispanic/Latino/a, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, unsafe turn, Warning (verbal or written)
5060,8/30/2022 15:54,8/30/2022 15:53,5,FALSE,almond,,1, White, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, pass in bikelane, Warning (verbal or written)
5061,8/30/2022 15:58,8/30/2022 15:57,5,FALSE,almond,,1, White, None,FALSE,17,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, bike lane, Warning (verbal or written)
5062,8/30/2022 19:10,8/30/2022 18:55,10,FALSE,FREMONT,MIRAMONTE,1, Middle Eastern or South Asian, None,FALSE,36,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, SUBJECT RAN THE REDLIGHT AT THE INTERSECTION OF FREMONT AND MIRAMONTE NEARLY CAUSING A COLLISION., Citation for infraction
5063,8/31/2022 8:22,8/31/2022 8:19,5,FALSE,EL CAMINO REAL,CLARK,1, White, None,FALSE,30,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, RAN RED LEFT TURN LIGHT, Warning (verbal or written)
5064,8/31/2022 14:22,8/31/2022 14:21,5,FALSE,springer,rosita,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, no plates, Warning (verbal or written)
5065,8/31/2022 16:38,8/31/2022 16:37,10,FALSE,cuesta,campbell,1, Hispanic/Latino/a, None,FALSE,35,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 30 over speedhumps marked at 15mph, Warning (verbal or written)
5066,9/1/2022 7:05,9/1/2022 6:53,10,FALSE,main,second,1, Hispanic/Latino/a, Speech impairment or limited use of language,TRUE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, sppeding downtown, Warning (verbal or written)
5067,9/1/2022 9:44,9/1/2022 9:43,5,FALSE,cuesta,gabilan,1, Pacific Islander, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", parked in no parking zone, Warning (verbal or written)
5068,9/1/2022 10:25,9/1/2022 10:23,10,FALSE,Foothill,Springer,1, Hispanic/Latino/a, None,TRUE,50,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Expired reg, Warning (verbal or written)
5069,9/1/2022 10:41,9/1/2022 10:41,10,FALSE,el camino real,,1, Pacific Islander, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg 12/2020, Citation for infraction
5070,9/1/2022 10:52,9/1/2022 9:10,13,FALSE,El Monte ,University ,1, White, None,FALSE,60,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Right turn on red.  Three red arrows and three no right on red signs posted, Citation for infraction; Warning (verbal or written)
5071,9/1/2022 10:53,9/1/2022 10:52,10,FALSE,san antonio,pine,1, White, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg 3/21, Citation for infraction
5072,9/1/2022 10:54,9/1/2022 9:30,12,FALSE,El Monte ,University ,1, White, None,FALSE,50,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Holding and operating cell phone while driving motor vehicle, Citation for infraction
5073,9/1/2022 10:56,9/1/2022 9:45,11,FALSE,El Monte ,Milverton ,1, White, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Right turn on red.  Three red arrows and three no right on red signs, Citation for infraction
5074,9/1/2022 10:58,9/1/2022 10:17,12,FALSE,Milverton ,El Monte ,1, White, None,FALSE,55,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Holding and operating cell phone while driving motor vehicle, Warning (verbal or written)
5075,9/1/2022 10:59,9/1/2022 10:38,11,FALSE,Second ,Lyell ,1, Asian, Speech impairment or limited use of language,TRUE,35,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Holding and operating cell phone while driving motor vehicle, Citation for infraction
5076,9/1/2022 11:17,9/1/2022 9:11,10,FALSE,El Monte Ave,Foothill Expressway,1, White, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation," Observed driver to flight against @no right turn on red” sign. Stopped, cited and released. Identified by CA license", Citation for infraction
5077,9/1/2022 11:19,9/1/2022 9:40,13,FALSE,El Monte Ave,Foothill Expressway,1, White, None,FALSE,52,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver make a right turn against “no right on red” sign. Stopped and identified by CA license. Cited and released, Citation for infraction
5078,9/1/2022 11:21,9/1/2022 10:20,13,FALSE,El Monte Ave,Foothill Expressway,1, Asian, None,FALSE,35,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver make right turn against “no right on red” sign. Driver stopped. Cited and released, Citation for infraction
5079,9/1/2022 11:27,9/1/2022 11:26,5,FALSE,mt hamilton,san antonio,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, no plates, Warning (verbal or written)
5080,9/1/2022 17:52,9/1/2022 12:17,35,FALSE,yerba buena,,1, White, Mental health condition,FALSE,16,Female,Yes,FALSE, None, None,,,, , Reasonable Suspicion, Other Reasonable Suspicion of a crime, 5150 W&amp;I, Psychiatric hold
5081,9/1/2022 19:52,9/1/2022 19:50,10,FALSE,Main Street,State street,1, White, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, No U-Turn, Citation for infraction
5082,9/1/2022 20:11,9/1/2022 19:57,10,FALSE,almond,,1, Hispanic/Latino/a, None,TRUE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, speeding, Warning (verbal or written)
5083,9/2/2022 15:30,9/2/2022 15:28,5,FALSE,san antonio,almond,1, Middle Eastern or South Asian, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, cellphone, Warning (verbal or written)
5084,9/2/2022 23:13,9/2/2022 23:11,15,FALSE,Foothill,San Antonio ,1, White, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 60 in a 45, Citation for infraction
5085,9/3/2022 10:06,9/3/2022 10:04,5,FALSE,el monte,foothill,1, Middle Eastern or South Asian, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, red arrow, Warning (verbal or written)
5086,9/3/2022 10:11,9/3/2022 10:10,5,FALSE,san antonio,pepper,1, White, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, cellphone in hand, Warning (verbal or written)
5087,9/3/2022 10:28,9/3/2022 10:27,5,FALSE,foothill,grant,1, Asian, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, light out, Warning (verbal or written)
5088,9/3/2022 22:40,9/3/2022 22:39,5,FALSE,El monte,Okeefe,1, Hispanic/Latino/a, None,TRUE,50,Male,No,FALSE, None, None,,,, , Reasonable Suspicion, Matched suspect description, Vehicle matched description of suspect vehicle, No Action
